epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
1,0.0013333333333333333,36.769158935546876,37.269158935546876,28.868000030517578,29.368000030517578,33.12548828125,17.71
2,0.002,36.63794021606445,37.13794021606445,31.668914794921875,32.168914794921875,35.63835144042969,1.423
3,0.002,36.2753490447998,36.7753490447998,31.89339256286621,32.393394470214844,35.856231689453125,1.41
4,0.0019996395276708854,35.70398025512695,36.20398025512695,31.238361358642578,31.738361358642578,35.26002883911133,1.384
5,0.0019985583705641415,35.01721324920654,35.51721324920654,30.656845092773438,31.156845092773438,34.725860595703125,1.419
6,0.00199675730813421,34.3966926574707,34.8966926574707,30.23428726196289,30.73428726196289,34.351619720458984,1.344
7,0.001994237638847428,33.637817764282225,34.137817764282225,29.585718154907227,30.085718154907227,33.657386779785156,1.34
8,0.0019910011792459085,33.020460510253905,33.520460510253905,27.77475929260254,28.27475929260254,32.036705017089844,1.351
9,0.001987050262637913,32.18051815032959,32.68051815032959,27.300363540649414,27.800363540649414,31.675254821777344,1.32
10,0.0019823877374156645,31.40175838470459,31.90175838470459,26.76715087890625,27.26715087890625,31.247610092163086,1.293
11,0.001977016965001817,30.63640193939209,31.13640193939209,25.63385009765625,26.132862091064453,30.252685546875,1.277
12,0.001970941817426052,29.806422233581543,30.306422233581543,24.51996421813965,25.010408401489258,29.238239288330078,1.332
13,0.0019641666745335625,29.466312408447266,29.96254959106445,24.43935203552246,24.93132972717285,29.185977935791016,1.32
14,0.0019566964208274254,29.053481101989746,29.54742488861084,38.44533920288086,38.94533920288086,62.9239616394043,1.293
15,0.0019485364419471454,28.102094078063963,28.601514434814455,23.924074172973633,24.423078536987305,28.713640213012695,1.338
16,0.0019396926207859084,27.871753120422362,28.371753120422362,24.13351821899414,24.633146286010742,29.080949783325195,1.321
17,0.0019301713332493386,27.252179527282713,27.75153865814209,23.16997718811035,23.639089584350586,28.266639709472656,1.327
18,0.0019199794436588243,26.58486557006836,27.08339958190918,23.796598434448242,24.27808952331543,28.958423614501953,1.347
19,0.0019091242998027238,25.538466453552246,26.035791397094727,24.4730281829834,24.96502113342285,29.172086715698242,1.323
20,0.0018976137276390142,24.771387672424318,25.271387672424318,20.725372314453125,21.225372314453125,25.461971282958984,1.347
21,0.0018854560256532098,23.872245025634765,24.369629669189454,20.13820457458496,20.63820457458496,24.453855514526367,1.313
22,0.0018726599588756144,22.884814453125,23.384814453125,19.680744171142578,20.180744171142578,23.84005355834961,1.356
23,0.001859234752562217,22.095339202880858,22.59072322845459,19.13306999206543,19.63306999206543,23.27092933654785,1.344
24,0.001845190085543795,21.467227935791016,21.95922908782959,18.65631866455078,19.15631866455078,22.839679718017578,1.337
25,0.0018305360832480118,20.71848201751709,21.214844512939454,16.046293258666992,16.546293258666992,19.734745025634766,1.362
26,0.0018152833103995444,19.737223052978514,20.23574275970459,15.214484214782715,15.711624145507812,18.550474166870117,1.334
27,0.0017994427634035013,19.079407119750975,19.57412166595459,16.535388946533203,17.030149459838867,20.601791381835938,1.333
28,0.0017830258624176223,18.600513172149657,19.097559452056885,15.853708267211914,16.352643966674805,19.69924545288086,1.326
29,0.001766044443118978,18.128303909301756,18.614355850219727,16.777746200561523,17.277746200561523,20.777196884155273,1.339
30,0.001748510748171101,17.45854730606079,17.952735137939452,18.987815856933594,19.487815856933594,23.78075408935547,1.323
31,0.0017304374183977032,17.068845176696776,17.559473609924318,17.804006576538086,18.304004669189453,22.304534912109375,1.333
32,0.0017118374836693406,16.86687355041504,17.356055164337157,12.202201843261719,12.6859712600708,16.0667724609375,1.337
33,0.0016927243535095995,16.52347888946533,17.011425971984863,11.093157768249512,11.584028244018555,14.949615478515625,1.33
34,0.0016731118074275702,15.598894309997558,16.091211318969727,14.291407585144043,14.791407585144043,17.25017547607422,1.291
35,0.001653013984983585,15.612727928161622,16.108789443969727,16.31453514099121,16.81453514099121,20.360382080078125,1.294
36,0.0016324453755953772,15.037259197235107,15.529980754852295,15.087594985961914,15.585334777832031,19.618499755859375,1.324
37,0.0016114208080920123,14.1335298538208,14.62529296875,16.4742488861084,16.972864151000977,20.525909423828125,1.361
38,0.001589955440023123,13.663901042938232,14.16035213470459,12.432585716247559,12.928072929382324,16.118797302246094,1.351
39,0.0015680647467311557,13.55168628692627,14.031836223602294,11.91804027557373,12.41804027557373,15.170486450195312,1.312
40,0.0015457645101945045,13.393257522583008,13.87988338470459,11.20726203918457,11.706881523132324,14.35540771484375,1.323
41,0.0015230708076495777,13.026944446563721,13.516406726837157,11.164003372192383,11.655217170715332,14.157416343688965,1.423
42,0.0015,12.532658863067628,13.022265911102295,11.23607349395752,11.733641624450684,14.162229537963867,1.476
43,0.001476568720021308,12.353940200805663,12.843750381469727,10.771193504333496,11.244166374206543,13.978737831115723,1.321
44,0.0014527938603696375,12.395297622680664,12.882617568969726,11.46545124053955,11.964315414428711,14.72160816192627,1.316
45,0.001428692561403054,11.773701477050782,12.259180068969727,11.009055137634277,11.508524894714355,14.342936515808105,1.3
46,0.0014042821988243049,11.721809673309327,12.207812690734864,10.911125183105469,11.383843421936035,14.151515007019043,1.351
47,0.0013795803711538965,11.544766426086426,12.031836318969727,10.756362915039062,11.2435302734375,14.045733451843262,1.326
48,0.0013546048870425357,12.866061878204345,13.345312881469727,10.265069961547852,10.75437068939209,13.816157341003418,1.324
49,0.0013293737524320798,11.187186145782471,11.682812786102295,11.082850456237793,11.56347370147705,14.47597885131836,1.35
50,0.0013039051575742468,11.348422527313232,11.841211032867431,11.046427726745605,11.52122688293457,14.28873348236084,1.338
51,0.0012782174639164527,10.83855447769165,11.330664348602294,10.903474807739258,11.400286674499512,14.09726333618164,1.332
52,0.0012523291908642217,10.2001482963562,10.690429878234863,10.91265869140625,11.412561416625977,13.84848403930664,1.369
53,0.0012262590024297222,10.797883892059327,11.294726753234864,10.731635093688965,11.21823787689209,13.665589332580566,1.347
54,0.0012000256937760446,10.1841326713562,10.665625286102294,11.067011833190918,11.542119979858398,13.993938446044922,1.33
55,0.0011736481776669307,10.354907417297364,10.849804973602295,10.814834594726562,11.313237190246582,13.681422233581543,1.354
56,0.001147145470831716,9.896191692352295,10.37773494720459,10.460695266723633,10.947775840759277,13.450163841247559,1.344
57,0.0011205366802553229,9.66278715133667,10.146289348602295,10.620586395263672,11.097258567810059,13.1496000289917,1.351
58,0.0010938409894031794,9.889697742462157,10.372851753234864,11.900630950927734,12.394933700561523,14.936270713806152,1.338
