epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
31,0.0017304374183977032,15.691731834411621,16.183398818969728,17.652921676635742,18.152921676635742,21.898090362548828,1.576
32,0.0017118374836693406,15.2274019241333,15.712500762939452,17.192852020263672,17.692846298217773,21.359785079956055,1.602
33,0.0016927243535095995,14.829047203063965,15.315625190734863,16.761558532714844,17.247119903564453,20.844133377075195,1.65
34,0.0016731118074275702,14.358903884887695,14.84746150970459,16.67616081237793,17.153745651245117,20.77060890197754,1.536
35,0.001653013984983585,14.065820693969727,14.56503963470459,16.385757446289062,16.880115509033203,20.400127410888672,1.518
36,0.0016324453755953772,13.82063159942627,14.316015625,16.11630630493164,16.61630630493164,20.029678344726562,1.527
37,0.0016114208080920123,13.416102886199951,13.913281631469726,23.52657699584961,24.024961471557617,34.30997085571289,1.653
38,0.001589955440023123,12.982454299926758,13.476758003234863,32.055572509765625,32.555572509765625,43.91264724731445,1.574
39,0.0015680647467311557,13.080533218383788,13.574804878234863,25.746896743774414,26.246896743774414,35.2117805480957,1.565
40,0.0015457645101945045,12.432643699645997,12.930078506469727,16.251630783081055,16.751630783081055,19.956632614135742,1.486
41,0.0015230708076495777,13.10124683380127,13.600439739227294,17.09069061279297,17.566648483276367,20.63264274597168,1.654
42,0.0015,12.02733335494995,12.521484470367431,17.340551376342773,17.815868377685547,22.393901824951172,1.471
43,0.001476568720021308,14.562382698059082,15.05524959564209,19.315107345581055,19.815107345581055,24.704545974731445,1.578
44,0.0014527938603696375,12.560600662231446,13.058130073547364,16.140024185180664,16.640024185180664,20.130319595336914,1.607
45,0.001428692561403054,11.717631721496582,12.2080078125,16.073627471923828,16.573627471923828,19.759126663208008,1.587
46,0.0014042821988243049,11.84468870162964,12.326953220367432,15.349942207336426,15.849942207336426,18.927186965942383,1.626
47,0.0013795803711538965,11.661206340789795,12.155078506469726,14.800483703613281,15.300483703613281,18.093652725219727,1.537
48,0.0013546048870425357,11.603568077087402,12.085547161102294,14.62640380859375,15.12640380859375,17.7486515045166,1.506
49,0.0013293737524320798,11.471139812469483,11.95429744720459,14.517580032348633,15.017580032348633,17.371065139770508,1.575
50,0.0013039051575742468,11.36933012008667,11.854297161102295,14.263542175292969,14.755946159362793,17.001615524291992,1.587
51,0.0012782174639164527,11.100780200958251,11.583789443969726,14.862200736999512,15.342164993286133,17.505340576171875,1.558
52,0.0012523291908642217,10.86845121383667,11.347851753234863,13.935554504394531,14.427042007446289,16.950420379638672,1.507
53,0.0012262590024297222,10.91505298614502,11.399902439117431,13.501550674438477,13.999032974243164,16.37322998046875,1.49
54,0.0012000256937760446,10.977310276031494,11.460547256469727,13.56491756439209,14.063789367675781,16.586593627929688,1.481
55,0.0011736481776669307,11.182701349258423,11.66298861503601,14.631624221801758,15.127711296081543,17.56421661376953,1.518
56,0.001147145470831716,10.308328628540039,10.784570598602295,14.07787799835205,14.57431697845459,17.069705963134766,1.731
57,0.0011205366802553229,10.40004587173462,10.876758289337157,14.016283988952637,14.51360034942627,17.019529342651367,1.644
58,0.0010938409894031794,11.90472583770752,12.389062595367431,14.45709228515625,14.953887939453125,17.60482406616211,1.633
59,0.0010670776443910024,11.141467571258545,11.623242282867432,13.712536811828613,14.202643394470215,16.601102828979492,1.504
60,0.0010402659401094153,10.638196086883545,11.120898628234864,13.634556770324707,14.134556770324707,16.445280075073242,1.553
61,0.0010134252063133974,10.420215320587157,10.896484565734863,14.012048721313477,14.512048721313477,16.712003707885742,1.717
62,0.0009865747936866028,10.573373889923095,11.038086128234863,13.38769245147705,13.887580871582031,16.129850387573242,1.687
63,0.0009597340598905852,10.663336277008057,11.155078220367432,13.140472412109375,13.639920234680176,15.848665237426758,1.327
64,0.0009329223556089975,10.438245010375976,10.930469036102295,12.84826374053955,13.34826374053955,15.311382293701172,1.297
65,0.0009061590105968209,10.121240615844727,10.608203125,12.952692031860352,13.452692031860352,15.371906280517578,1.711
66,0.0008794633197446771,10.0712299823761,10.557617568969727,13.350305557250977,13.850305557250977,15.978657722473145,1.344
67,0.0008528545291682838,10.222412586212158,10.704687690734863,13.169595718383789,13.669595718383789,15.492467880249023,1.341
68,0.0008263518223330697,10.02987699508667,10.517773628234863,13.037718772888184,13.533304214477539,16.259288787841797,1.374
69,0.0007999743062239558,9.906060981750489,10.404101657867432,13.146918296813965,13.631121635437012,16.460054397583008,1.334
70,0.0007737409975702781,9.73329792022705,10.228711318969726,13.550116539001465,14.049960136413574,16.57168960571289,1.35
71,0.0007476708091357782,9.548877334594726,10.036133289337158,13.575467109680176,14.075467109680176,16.1103515625,1.673
72,0.0007217825360835474,9.815993118286134,10.302929878234863,13.502326011657715,14.002326011657715,16.27447509765625,1.804
73,0.0006960948424257531,10.084952116012573,10.579101657867431,13.266345024108887,13.765975952148438,16.111780166625977,1.732
74,0.0006706262475679205,9.514419746398925,9.990625381469727,13.427499771118164,13.927499771118164,15.854470252990723,1.653
