epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
47,0.0012103220062069033,11.490784168243408,11.97841854095459,37.95830154418945,38.45830154418945,40.51814651489258,0.602
48,0.0011973860516757257,11.434523582458496,11.924365615844726,37.86895751953125,38.36895751953125,40.42339324951172,0.588
49,0.0011842400923588866,10.597285223007201,11.07338900566101,37.788516998291016,38.288516998291016,40.33775329589844,0.628
50,0.0011708902990217867,10.437797260284423,10.919388008117675,37.71767807006836,38.21767807006836,40.261783599853516,0.601
51,0.0011573429381103247,10.562711668014526,11.0304443359375,37.66233825683594,38.16233825683594,40.201480865478516,0.596
52,0.0011436043688094007,9.161709022521972,9.638135194778442,37.615718841552734,38.115718841552734,40.149940490722656,0.597
53,0.0011296810400578906,9.25193157196045,9.730322408676148,37.57537841796875,38.07537841796875,40.10471725463867,0.636
54,0.0011155794875214895,8.844100284576417,9.337353897094726,37.547054290771484,38.047054290771484,40.0716552734375,0.68
55,0.0011013063305248426,8.314878916740417,8.795117330551147,37.523406982421875,38.023406982421875,40.0434684753418,0.663
56,0.0010868682689444094,8.217681789398194,8.69199252128601,37.50333786010742,38.00333786010742,40.019142150878906,0.639
57,0.001072272080063514,7.485738515853882,7.962402486801148,37.4927978515625,37.9927978515625,40.0047607421875,0.617
58,0.0010575246153910621,7.665694999694824,8.131103706359863,37.486610412597656,37.986610412597656,39.99510192871094,0.621
59,0.0010426327974454158,8.465151119232178,8.939258003234864,37.4830207824707,37.9830207824707,39.98836898803711,0.614
60,0.0010276036165049358,7.314969253540039,7.802148914337158,37.48295974731445,37.98295974731445,39.985652923583984,0.625
61,0.0010124441273267164,7.2426642894744875,7.721875238418579,37.48780059814453,37.98780059814453,39.988399505615234,0.586
62,0.0009971614458350554,6.430393981933594,6.9151856899261475,37.49538803100586,37.99538803100586,39.994441986083984,0.587
63,0.0009817627457812106,6.806933832168579,7.29174838066101,37.50651168823242,38.00651168823242,40.004581451416016,0.605
64,0.0009662552553760133,6.181685829162598,6.666162157058716,37.521907806396484,38.021907806396484,40.01958465576172,0.601
65,0.0009506462538969158,5.875009441375733,6.351367378234864,37.540863037109375,38.040863037109375,40.03877258300781,0.628
66,0.0009349430682710717,6.087321186065674,6.5669434547424315,37.563472747802734,38.063472747802734,40.062313079833984,0.674
67,0.0009191530696360458,5.811468696594238,6.286914205551147,37.58863067626953,38.08863067626953,40.089027404785156,0.665
68,0.0009032836698797738,5.3304585933685305,5.785058784484863,37.617576599121094,38.117576599121094,40.1201286315918,0.674
69,0.0008873423181613921,5.00777416229248,5.496435689926147,37.65156555175781,38.15156555175781,40.156925201416016,0.616
70,0.0008713364974145737,4.671708583831787,5.129492282867432,37.68677520751953,38.18677520751953,40.195411682128906,0.662
71,0.0008552737208350084,5.206394004821777,5.672119283676148,37.72100830078125,38.22100830078125,40.23335266113281,0.633
72,0.0008391615283536799,4.054030418395996,4.531494212150574,37.75507354736328,38.25507354736328,40.271514892578125,0.626
73,0.0008230074830975926,4.416084551811219,4.898437571525574,37.78763961791992,38.28763961791992,40.30850601196289,0.619
74,0.000806819167839608,4.248339986801147,4.7161622762680055,37.81821060180664,38.31821060180664,40.34373474121094,0.595
75,0.0007906041814390632,4.192629027366638,4.671679878234864,37.8491325378418,38.3491325378418,40.379669189453125,0.605
76,0.0007743701352748354,3.8690297603607178,4.337841939926148,37.88031768798828,38.38031768798828,40.41619873046875,0.595
77,0.00075812464967253,3.45472195148468,3.90986328125,37.91217041015625,38.41217041015625,40.4537239074707,0.592
78,0.0007418753503274702,3.1075685024261475,3.566308689117432,37.944515228271484,38.444515228271484,40.49203109741211,0.577
79,0.0007256298647251647,3.1197919607162476,3.5749512910842896,37.976558685302734,38.476558685302734,40.53026580810547,0.59
80,0.000709395818560937,3.3385732650756834,3.812158203125,38.0092887878418,38.5092887878418,40.56956481933594,0.602
