epoch,lr,train_loss,train_mae,val_loss,val_mae,val_rmse,epoch_time_sec
1,0.0006000000000000001,36.50621109008789,37.00621109008789,34.24363327026367,34.74363327026367,36.32695388793945,15.386
2,0.0009,36.47841167449951,36.97841167449951,34.222198486328125,34.722198486328125,36.30677032470703,0.589
3,0.0012000000000000001,36.41939220428467,36.91939277648926,34.17667770385742,34.67667770385742,36.2636833190918,0.594
4,0.0015,36.289591217041014,36.789591217041014,34.10532760620117,34.60532760620117,36.19593048095703,0.583
5,0.0015,36.04285202026367,36.54285202026367,34.009151458740234,34.509151458740234,36.10449981689453,0.592
6,0.0014998239735138632,35.65975799560547,36.15975799560547,33.89554214477539,34.39554214477539,35.996646881103516,0.59
7,0.0014992959766829826,35.16833572387695,35.66833572387695,33.78278732299805,34.28278732299805,35.889488220214844,0.6
8,0.0014984162573511634,34.693982696533205,35.193982696533205,33.6798210144043,34.1798210144043,35.7911376953125,0.594
9,0.001497185228462146,34.150024795532225,34.650024795532225,33.58047103881836,34.08047103881836,35.69599151611328,0.602
10,0.0014956034678657696,33.70171012878418,34.20171012878418,33.482906341552734,33.982906341552734,35.602325439453125,0.609
11,0.0014936717180467271,33.297217559814456,33.797217559814456,33.37971115112305,33.87971115112305,35.50342559814453,0.642
12,0.0014913908857760387,32.82050819396973,33.32050819396973,33.276668548583984,33.776668548583984,35.40476608276367,0.601
13,0.0014887620416854114,32.22968864440918,32.72968864440918,33.166507720947266,33.666507720947266,35.29935836791992,0.729
14,0.0014857864197646794,31.588037490844727,32.08803749084473,33.041866302490234,33.541866302490234,35.180355072021484,0.7
15,0.001482465416782565,31.014259338378906,31.514259338378906,32.90666580200195,33.40666580200195,35.051490783691406,0.673
16,0.0014788005916310293,30.396142959594727,30.896142959594727,32.755916595458984,33.255916595458984,34.908016204833984,0.623
17,0.0014747936645935218,30.045624923706054,30.545624923706054,32.603668212890625,33.103668212890625,34.76302719116211,0.629
18,0.001470446516537474,29.055698776245116,29.54961051940918,32.44240188598633,32.94240188598633,34.609615325927734,0.646
19,0.001465761188031411,28.4616756439209,28.95332145690918,32.261146545410156,32.761146545410156,34.437767028808594,0.657
20,0.001460739878387102,27.774178504943848,28.27197322845459,32.0627555847168,32.5627555847168,34.250186920166016,0.607
21,0.001455384944627193,27.170487022399904,27.667725563049316,31.85723876953125,32.35723876953125,34.05628967285156,0.595
22,0.001449698900378813,26.513926124572755,27.010108375549315,31.64588737487793,32.1458854675293,33.85740280151367,0.663
23,0.0014436844146936668,25.796305656433105,26.29262752532959,31.421894073486328,31.921894073486328,33.646907806396484,0.611
24,0.0014373443107951695,25.046326637268066,25.539990615844726,31.1871337890625,31.6871337890625,33.42671585083008,0.602
25,0.0014306815647532178,24.360669326782226,24.860058784484863,30.9443416595459,31.4443416595459,33.199684143066406,0.655
26,0.0014236993040872084,23.52297172546387,24.022119331359864,30.698780059814453,31.198780059814453,32.970733642578125,0.652
